,sport,normal,abnormal,excluded
72830,46081,1.0,0.0,1.0
72831,33955,1.0,0.0,1.0
72832,59042,1.0,0.0,1.0
72833,46140,0.0,1.0,False
72834,37475,1.0,0.0,1.0
72835,36648,1.0,0.0,1.0
72836,54386,1.0,0.0,1.0
72837,10454,1.0,0.0,1.0
72838,57099,1.0,0.0,1.0
72839,44744,1.0,0.0,1.0
72840,1468,1.0,0.0,1.0
72841,14010,1.0,0.0,1.0
72842,3555,1.0,0.0,1.0
72843,43918,1.0,0.0,1.0
72844,23482,1.0,0.0,1.0
72845,48259,1.0,0.0,1.0
72846,19060,1.0,0.0,1.0
72847,1308,1.0,0.0,1.0
72848,30559,1.0,0.0,1.0
72849,9565,1.0,0.0,1.0
72850,40655,0.0,1.0,False
72851,50629,1.0,0.0,1.0
72852,7146,1.0,0.0,1.0
72853,17916,1.0,0.0,1.0
72854,17479,1.0,0.0,1.0
72855,26295,1.0,0.0,1.0
72856,1546,1.0,0.0,1.0
72857,42624,1.0,0.0,1.0
72858,9544,1.0,0.0,1.0
72859,41387,1.0,0.0,1.0
72860,12701,1.0,0.0,1.0
72861,21612,1.0,0.0,1.0
72862,63409,1.0,0.0,1.0
72863,2666,1.0,0.0,1.0
72864,58036,1.0,0.0,1.0
72865,64870,1.0,0.0,1.0
72866,17727,1.0,0.0,1.0
72867,25907,1.0,0.0,1.0
72868,34941,1.0,0.0,1.0
72869,30923,1.0,0.0,1.0
72870,47985,1.0,0.0,1.0
72871,49696,1.0,0.0,1.0
72872,37971,1.0,0.0,1.0
72873,45742,0.0,1.0,False
72874,31507,1.0,0.0,1.0
72875,29203,1.0,0.0,1.0
72876,53058,1.0,0.0,1.0
72877,43107,1.0,0.0,1.0
72878,32041,0.0,1.0,False
72879,9406,1.0,0.0,1.0
72880,2617,1.0,0.0,1.0
72881,23033,1.0,0.0,1.0
72882,23969,1.0,0.0,1.0
72883,7636,1.0,0.0,1.0
72884,13450,1.0,0.0,1.0
72885,21533,1.0,0.0,1.0
72886,58009,1.0,0.0,1.0
72887,61907,1.0,0.0,1.0
72888,50964,1.0,0.0,1.0
72889,39751,1.0,0.0,1.0
72890,42728,1.0,0.0,1.0
72891,41912,1.0,0.0,1.0
72892,2542,1.0,0.0,1.0
72893,9522,1.0,0.0,1.0
72894,28829,1.0,0.0,1.0
72895,10831,1.0,0.0,1.0
72896,35342,1.0,0.0,1.0
72897,20645,1.0,0.0,1.0
72898,43977,1.0,0.0,1.0
72899,19360,1.0,0.0,1.0
72900,34432,1.0,0.0,1.0
72901,19627,1.0,0.0,1.0
72902,32882,1.0,0.0,1.0
72903,23739,1.0,0.0,1.0
72904,31860,1.0,0.0,1.0
72905,36037,1.0,0.0,1.0
72906,28506,1.0,0.0,1.0
72907,36014,1.0,0.0,1.0
72908,11347,1.0,0.0,1.0
72909,18027,1.0,0.0,1.0
72910,61674,1.0,0.0,1.0
72911,3897,1.0,0.0,1.0
72912,44836,1.0,0.0,1.0
72913,19415,1.0,0.0,1.0
72914,2930,1.0,0.0,1.0
72915,47367,1.0,0.0,1.0
72916,59806,1.0,0.0,1.0
72917,44409,1.0,0.0,1.0
72918,54877,1.0,0.0,1.0
72919,39049,1.0,0.0,1.0
72920,60826,1.0,0.0,1.0
72921,56494,1.0,0.0,1.0
72922,28936,1.0,0.0,1.0
72923,3748,1.0,0.0,1.0
72924,60947,1.0,0.0,1.0
72925,50957,1.0,0.0,1.0
72926,60620,1.0,0.0,1.0
72927,64008,1.0,0.0,1.0
72928,14057,1.0,0.0,1.0
72929,23180,1.0,0.0,1.0
72930,14030,1.0,0.0,1.0
72931,1688,1.0,0.0,1.0
72932,35123,1.0,0.0,1.0
72933,2615,1.0,0.0,1.0
72934,58926,1.0,0.0,1.0
72935,62393,1.0,0.0,1.0
72936,62909,1.0,0.0,1.0
72937,6176,1.0,0.0,1.0
72938,23608,0.0,1.0,False
72939,47257,1.0,0.0,1.0
72940,59652,1.0,0.0,1.0
72941,42998,1.0,0.0,1.0
72942,38870,1.0,0.0,1.0
72943,52566,1.0,0.0,1.0
72944,45703,1.0,0.0,1.0
72945,17548,1.0,0.0,1.0
72946,24337,1.0,0.0,1.0
72947,60161,1.0,0.0,1.0
72948,35612,1.0,0.0,1.0
72949,22513,1.0,0.0,1.0
72950,65251,1.0,0.0,1.0
72951,2192,1.0,0.0,1.0
72952,47526,1.0,0.0,1.0
72953,58748,1.0,0.0,1.0
72954,64118,1.0,0.0,1.0
72955,55789,1.0,0.0,1.0
72956,40781,1.0,0.0,1.0
72957,5819,1.0,0.0,1.0
72958,1355,1.0,0.0,1.0
72959,61402,1.0,0.0,1.0
72960,25548,1.0,0.0,1.0
72961,59061,1.0,0.0,1.0
72962,20188,1.0,0.0,1.0
72963,58305,1.0,0.0,1.0
72964,16059,1.0,0.0,1.0
72965,52756,1.0,0.0,1.0
72966,14697,1.0,0.0,1.0
72967,3300,1.0,0.0,1.0
72968,40529,1.0,0.0,1.0
72969,38017,1.0,0.0,1.0
72970,64916,1.0,0.0,1.0
72971,2256,1.0,0.0,1.0
72972,2599,1.0,0.0,1.0
72973,40525,1.0,0.0,1.0
72974,1758,1.0,0.0,1.0
72975,41108,1.0,0.0,1.0
72976,30732,1.0,0.0,1.0
72977,13324,0.0,1.0,False
72978,39931,1.0,0.0,1.0
72979,45421,1.0,0.0,1.0
72980,31737,1.0,0.0,1.0
72981,28426,1.0,0.0,1.0
72982,20343,1.0,0.0,1.0
72983,47744,1.0,0.0,1.0
72984,30144,1.0,0.0,1.0
72985,53336,1.0,0.0,1.0
72986,60526,1.0,0.0,1.0
72987,5172,1.0,0.0,1.0
72988,56268,1.0,0.0,1.0
72989,14230,1.0,0.0,1.0
72990,24299,1.0,0.0,1.0
72991,8528,1.0,0.0,1.0
72992,28852,1.0,0.0,1.0
72993,7857,1.0,0.0,1.0
72994,15779,1.0,0.0,1.0
72995,14464,1.0,0.0,1.0
72996,37036,1.0,0.0,1.0
72997,40963,1.0,0.0,1.0
72998,36520,1.0,0.0,1.0
72999,21391,1.0,0.0,1.0
73000,1689,1.0,0.0,1.0
73001,56379,1.0,0.0,1.0
73002,62455,1.0,0.0,1.0
73003,44592,1.0,0.0,1.0
73004,2032,1.0,0.0,1.0
73005,2839,1.0,0.0,1.0
73006,26784,1.0,0.0,1.0
73007,24972,1.0,0.0,1.0
73008,53127,1.0,0.0,1.0
73009,38400,1.0,0.0,1.0
73010,25024,1.0,0.0,1.0
73011,10271,1.0,0.0,1.0
73012,17345,1.0,0.0,1.0
73013,12994,1.0,0.0,1.0
73014,64234,1.0,0.0,1.0
73015,24289,0.0,1.0,False
73016,57620,1.0,0.0,1.0
73017,12061,1.0,0.0,1.0
73018,54970,0.0,1.0,False
73019,37300,1.0,0.0,1.0
73020,40543,1.0,0.0,1.0
73021,52929,1.0,0.0,1.0
73022,63701,1.0,0.0,1.0
73023,30712,1.0,0.0,1.0
73024,4104,1.0,0.0,1.0
73025,31779,1.0,0.0,1.0
73026,28986,1.0,0.0,1.0
73027,56231,1.0,0.0,1.0
73028,41182,1.0,0.0,1.0
73029,59325,1.0,0.0,1.0
73030,16447,1.0,0.0,1.0
73031,62392,1.0,0.0,1.0
73032,14307,1.0,0.0,1.0
73033,43206,1.0,0.0,1.0
73034,60674,1.0,0.0,1.0
73035,43218,1.0,0.0,1.0
73036,57218,1.0,0.0,1.0
73037,1663,0.0,1.0,False
73038,63482,1.0,0.0,1.0
73039,6144,1.0,0.0,1.0
73040,7847,1.0,0.0,1.0
73041,63258,1.0,0.0,1.0
73042,49100,1.0,0.0,1.0
73043,63648,1.0,0.0,1.0
73044,5475,1.0,0.0,1.0
73045,47023,1.0,0.0,1.0
73046,64852,1.0,0.0,1.0
73047,61472,1.0,0.0,1.0
73048,41695,1.0,0.0,1.0
73049,44502,1.0,0.0,1.0
73050,20165,1.0,0.0,1.0
73051,51075,1.0,0.0,1.0
73052,24228,1.0,0.0,1.0
73053,5989,0.0,1.0,False
73054,33735,1.0,0.0,1.0
73055,58429,1.0,0.0,1.0
73056,11351,1.0,0.0,1.0
73057,29793,1.0,0.0,1.0
73058,55461,1.0,0.0,1.0
73059,34690,1.0,0.0,1.0
73060,30281,1.0,0.0,1.0
73061,59363,1.0,0.0,1.0
73062,9912,1.0,0.0,1.0
73063,3256,1.0,0.0,1.0
73064,34673,1.0,0.0,1.0
73065,63266,1.0,0.0,1.0
73066,51421,1.0,0.0,1.0
73067,16424,1.0,0.0,1.0
73068,62717,1.0,0.0,1.0
73069,11864,1.0,0.0,1.0
73070,38902,1.0,0.0,1.0
73071,1996,1.0,0.0,1.0
73072,21763,1.0,0.0,1.0
73073,57506,1.0,0.0,1.0
73074,51072,1.0,0.0,1.0
73075,18791,1.0,0.0,1.0
73076,20212,1.0,0.0,1.0
73077,34562,1.0,0.0,1.0
73078,51221,1.0,0.0,1.0
73079,42186,1.0,0.0,1.0
73080,43451,1.0,0.0,1.0
73081,30134,1.0,0.0,1.0
73082,11264,1.0,0.0,1.0
73083,18967,1.0,0.0,1.0
73084,30608,1.0,0.0,1.0
73085,35426,1.0,0.0,1.0
73086,37989,1.0,0.0,1.0
73087,30098,1.0,0.0,1.0
73088,61141,1.0,0.0,1.0
73089,54690,1.0,0.0,1.0
73090,12594,1.0,0.0,1.0
73091,54714,1.0,0.0,1.0
73092,10640,1.0,0.0,1.0
73093,35482,1.0,0.0,1.0
73094,20404,1.0,0.0,1.0
73095,13826,1.0,0.0,1.0
73096,40891,1.0,0.0,1.0
73097,13624,0.0,1.0,False
73098,1888,1.0,0.0,1.0
73099,57772,1.0,0.0,1.0
73100,50437,1.0,0.0,1.0
73101,50614,1.0,0.0,1.0
73102,39539,1.0,0.0,1.0
73103,24739,1.0,0.0,1.0
73104,35102,1.0,0.0,1.0
73105,41536,1.0,0.0,1.0
73106,18427,1.0,0.0,1.0
73107,22498,1.0,0.0,1.0
73108,27327,1.0,0.0,1.0
73109,43940,1.0,0.0,1.0
73110,43901,1.0,0.0,1.0
73111,57550,0.0,1.0,False
73112,52260,1.0,0.0,1.0
73113,60628,1.0,0.0,1.0
73114,43406,1.0,0.0,1.0
73115,44626,1.0,0.0,1.0
73116,35169,1.0,0.0,1.0
73117,44851,1.0,0.0,1.0
73118,13948,1.0,0.0,1.0
73119,15899,1.0,0.0,1.0
73120,53273,1.0,0.0,1.0
73121,13349,1.0,0.0,1.0
73122,43941,0.0,1.0,False
73123,14994,1.0,0.0,1.0
73124,58203,1.0,0.0,1.0
73125,64824,1.0,0.0,1.0
73126,6241,1.0,0.0,1.0
73127,30556,1.0,0.0,1.0
73128,49377,1.0,0.0,1.0
73129,19148,1.0,0.0,1.0
73130,23945,1.0,0.0,1.0
73131,28471,1.0,0.0,1.0
73132,26477,1.0,0.0,1.0
73133,56386,1.0,0.0,1.0
73134,57084,1.0,0.0,1.0
73135,25027,1.0,0.0,1.0
73136,57115,1.0,0.0,1.0
73137,12588,1.0,0.0,1.0
73138,8851,1.0,0.0,1.0
73139,6202,1.0,0.0,1.0
73140,26652,1.0,0.0,1.0
73141,47314,1.0,0.0,1.0
73142,54371,1.0,0.0,1.0
73143,64425,1.0,0.0,1.0
73144,41761,1.0,0.0,1.0
73145,1745,1.0,0.0,1.0
73146,58352,1.0,0.0,1.0
73147,57646,1.0,0.0,1.0
73148,53941,1.0,0.0,1.0
73149,16543,1.0,0.0,1.0
73150,3133,1.0,0.0,1.0
73151,62507,1.0,0.0,1.0
73152,42272,1.0,0.0,1.0
73153,33006,1.0,0.0,1.0
73154,63057,1.0,0.0,1.0
73155,6240,1.0,0.0,1.0
73156,62671,1.0,0.0,1.0
73157,64875,0.0,1.0,False
73158,21990,0.0,1.0,False
73159,59376,1.0,0.0,1.0
73160,1122,1.0,0.0,1.0
73161,60282,1.0,0.0,1.0
73162,1947,1.0,0.0,1.0
73163,62266,1.0,0.0,1.0
73164,62382,1.0,0.0,1.0
73165,3741,1.0,0.0,1.0
73166,43244,1.0,0.0,1.0
73167,25438,1.0,0.0,1.0
73168,33968,1.0,0.0,1.0
73169,63421,1.0,0.0,1.0
73170,44119,1.0,0.0,1.0
73171,54380,0.0,1.0,False
73172,58640,1.0,0.0,1.0
73173,52794,1.0,0.0,1.0
73174,18302,1.0,0.0,1.0
73175,32543,1.0,0.0,1.0
73176,40023,1.0,0.0,1.0
73177,60697,1.0,0.0,1.0
73178,46345,1.0,0.0,1.0
73179,11590,1.0,0.0,1.0
73180,44533,1.0,0.0,1.0
73181,7066,1.0,0.0,1.0
73182,20892,1.0,0.0,1.0
73183,38134,1.0,0.0,1.0
73184,42107,1.0,0.0,1.0
73185,44985,1.0,0.0,1.0
73186,51183,1.0,0.0,1.0
73187,28452,1.0,0.0,1.0
73188,55391,1.0,0.0,1.0
73189,50376,1.0,0.0,1.0
73190,30278,1.0,0.0,1.0
73191,35682,1.0,0.0,1.0
73192,45270,1.0,0.0,1.0
73193,13556,1.0,0.0,1.0
73194,13206,0.0,1.0,False
73195,15234,1.0,0.0,1.0
73196,41661,1.0,0.0,1.0
73197,38223,1.0,0.0,1.0
73198,52816,1.0,0.0,1.0
73199,54155,1.0,0.0,1.0
73200,53008,1.0,0.0,1.0
73201,46424,1.0,0.0,1.0
73202,60711,1.0,0.0,1.0
73203,35815,1.0,0.0,1.0
73204,1719,1.0,0.0,1.0
73205,52454,1.0,0.0,1.0
73206,52373,1.0,0.0,1.0
73207,58245,1.0,0.0,1.0
73208,45253,1.0,0.0,1.0
73209,8650,1.0,0.0,1.0
73210,38729,1.0,0.0,1.0
73211,3109,1.0,0.0,1.0
73212,57395,1.0,0.0,1.0
73213,7974,1.0,0.0,1.0
73214,12510,1.0,0.0,1.0
73215,27772,1.0,0.0,1.0
73216,42271,1.0,0.0,1.0
73217,32402,1.0,0.0,1.0
73218,60497,1.0,0.0,1.0
73219,49604,1.0,0.0,1.0
73220,38235,1.0,0.0,1.0
73221,500,0.0,1.0,False
73222,32186,1.0,0.0,1.0
73223,36944,1.0,0.0,1.0
73224,13300,1.0,0.0,1.0
73225,58986,1.0,0.0,1.0
73226,54421,1.0,0.0,1.0
73227,52376,1.0,0.0,1.0
73228,21760,1.0,0.0,1.0
73229,42724,1.0,0.0,1.0
73230,48553,1.0,0.0,1.0
73231,51149,1.0,0.0,1.0
73232,49989,1.0,0.0,1.0
73233,55220,1.0,0.0,1.0
73234,35106,1.0,0.0,1.0
73235,44601,1.0,0.0,1.0
73236,8667,1.0,0.0,1.0
73237,41286,1.0,0.0,1.0
73238,22160,1.0,0.0,1.0
73239,23052,1.0,0.0,1.0
73240,21551,1.0,0.0,1.0
73241,20956,1.0,0.0,1.0
73242,50170,1.0,0.0,1.0
73243,60338,1.0,0.0,1.0
73244,22104,1.0,0.0,1.0
73245,32417,1.0,0.0,1.0
73246,59170,1.0,0.0,1.0
73247,53867,1.0,0.0,1.0
73248,41257,1.0,0.0,1.0
73249,2772,1.0,0.0,1.0
73250,51092,0.0,1.0,False
73251,32230,1.0,0.0,1.0
73252,5156,1.0,0.0,1.0
73253,45252,1.0,0.0,1.0
73254,12661,1.0,0.0,1.0
73255,17014,1.0,0.0,1.0
73256,53478,1.0,0.0,1.0
73257,24516,1.0,0.0,1.0
73258,10156,0.0,1.0,False
73259,59749,1.0,0.0,1.0
73260,44526,1.0,0.0,1.0
73261,27225,1.0,0.0,1.0
73262,27067,1.0,0.0,1.0
73263,49753,1.0,0.0,1.0
73264,58662,0.0,1.0,False
73265,44163,1.0,0.0,1.0
73266,63051,1.0,0.0,1.0
73267,21092,1.0,0.0,1.0
73268,56792,1.0,0.0,1.0
73269,46795,1.0,0.0,1.0
73270,41825,1.0,0.0,1.0
73271,31810,1.0,0.0,1.0
73272,29468,1.0,0.0,1.0
73273,1151,1.0,0.0,1.0
73274,35831,1.0,0.0,1.0
73275,21963,1.0,0.0,1.0
73276,52589,1.0,0.0,1.0
73277,50940,1.0,0.0,1.0
73278,1463,1.0,0.0,1.0
73279,10448,1.0,0.0,1.0
73280,42038,1.0,0.0,1.0
73281,22783,1.0,0.0,1.0
73282,34145,1.0,0.0,1.0
73283,20322,1.0,0.0,1.0
73284,6470,1.0,0.0,1.0
73285,8042,1.0,0.0,1.0
73286,31243,1.0,0.0,1.0
73287,49935,1.0,0.0,1.0
73288,5554,1.0,0.0,1.0
73289,47800,1.0,0.0,1.0
73290,27406,1.0,0.0,1.0
73291,34203,1.0,0.0,1.0
73292,53238,1.0,0.0,1.0
73293,11734,1.0,0.0,1.0
73294,5548,1.0,0.0,1.0
73295,16858,1.0,0.0,1.0
73296,50216,1.0,0.0,1.0
73297,12089,0.0,1.0,False
73298,17197,1.0,0.0,1.0
73299,49653,1.0,0.0,1.0
73300,36319,1.0,0.0,1.0
73301,38536,1.0,0.0,1.0
73302,25494,1.0,0.0,1.0
73303,8417,1.0,0.0,1.0
73304,22848,1.0,0.0,1.0
73305,25689,1.0,0.0,1.0
73306,21047,0.0,1.0,False
73307,13971,1.0,0.0,1.0
73308,60872,1.0,0.0,1.0
73309,10445,1.0,0.0,1.0
73310,13169,1.0,0.0,1.0
73311,36673,1.0,0.0,1.0
73312,10764,1.0,0.0,1.0
73313,38311,1.0,0.0,1.0
73314,49625,1.0,0.0,1.0
73315,14939,1.0,0.0,1.0
73316,43455,1.0,0.0,1.0
73317,6999,1.0,0.0,1.0
73318,45834,1.0,0.0,1.0
73319,30297,1.0,0.0,1.0
73320,16378,1.0,0.0,1.0
73321,29022,1.0,0.0,1.0
73322,12185,1.0,0.0,1.0
73323,10071,0.0,1.0,False
73324,55475,1.0,0.0,1.0
73325,24336,1.0,0.0,1.0
73326,36531,1.0,0.0,1.0
73327,51693,1.0,0.0,1.0
73328,4465,1.0,0.0,1.0
73329,43105,1.0,0.0,1.0
73330,13336,1.0,0.0,1.0
73331,28514,1.0,0.0,1.0
73332,12974,1.0,0.0,1.0
73333,44245,1.0,0.0,1.0
73334,52203,1.0,0.0,1.0
73335,11295,1.0,0.0,1.0
73336,40005,1.0,0.0,1.0
73337,31135,1.0,0.0,1.0
73338,2171,1.0,0.0,1.0
73339,16374,1.0,0.0,1.0
73340,46392,1.0,0.0,1.0
73341,43812,1.0,0.0,1.0
73342,1154,0.0,1.0,False
73343,12839,0.0,1.0,False
73344,22938,1.0,0.0,1.0
73345,18834,1.0,0.0,1.0
73346,35559,1.0,0.0,1.0
73347,3194,1.0,0.0,1.0
73348,28607,1.0,0.0,1.0
73349,56325,1.0,0.0,1.0
73350,7513,1.0,0.0,1.0
73351,11538,1.0,0.0,1.0
73352,16829,1.0,0.0,1.0
73353,63681,0.0,1.0,False
73354,61326,1.0,0.0,1.0
73355,8686,1.0,0.0,1.0
73356,16923,1.0,0.0,1.0
73357,15409,1.0,0.0,1.0
73358,62824,1.0,0.0,1.0
73359,17349,1.0,0.0,1.0
73360,59193,1.0,0.0,1.0
73361,53848,1.0,0.0,1.0
73362,11044,1.0,0.0,1.0
73363,2078,1.0,0.0,1.0
73364,56189,1.0,0.0,1.0
73365,50505,1.0,0.0,1.0
73366,37828,1.0,0.0,1.0
73367,18154,1.0,0.0,1.0
73368,32475,1.0,0.0,1.0
73369,28856,1.0,0.0,1.0
73370,15639,1.0,0.0,1.0
73371,32443,1.0,0.0,1.0
73372,45431,1.0,0.0,1.0
73373,35678,1.0,0.0,1.0
73374,12889,1.0,0.0,1.0
73375,57662,1.0,0.0,1.0
73376,10165,1.0,0.0,1.0
73377,30932,1.0,0.0,1.0
73378,30566,1.0,0.0,1.0
73379,36845,1.0,0.0,1.0
73380,47378,0.0,1.0,False
73381,51950,1.0,0.0,1.0
73382,30058,1.0,0.0,1.0
73383,57406,1.0,0.0,1.0
73384,16131,1.0,0.0,1.0
73385,42063,1.0,0.0,1.0
73386,64702,1.0,0.0,1.0
73387,10106,1.0,0.0,1.0
73388,8045,1.0,0.0,1.0
73389,33458,1.0,0.0,1.0
73390,41981,1.0,0.0,1.0
73391,3995,1.0,0.0,1.0
73392,50010,1.0,0.0,1.0
73393,31865,1.0,0.0,1.0
73394,52580,1.0,0.0,1.0
73395,17767,1.0,0.0,1.0
73396,9988,1.0,0.0,1.0
73397,39166,1.0,0.0,1.0
73398,24364,1.0,0.0,1.0
73399,62534,1.0,0.0,1.0
73400,15706,1.0,0.0,1.0
73401,56060,1.0,0.0,1.0
73402,49842,1.0,0.0,1.0
73403,19391,1.0,0.0,1.0
73404,62751,1.0,0.0,1.0
73405,33606,1.0,0.0,1.0
73406,5578,1.0,0.0,1.0
73407,19179,1.0,0.0,1.0
73408,8778,1.0,0.0,1.0
73409,4706,1.0,0.0,1.0
73410,25540,0.0,1.0,False
73411,43608,1.0,0.0,1.0
73412,24666,1.0,0.0,1.0
73413,44207,1.0,0.0,1.0
73414,32056,1.0,0.0,1.0
73415,35787,1.0,0.0,1.0
73416,53155,1.0,0.0,1.0
73417,7204,1.0,0.0,1.0
73418,16418,1.0,0.0,1.0
73419,18861,1.0,0.0,1.0
73420,24227,0.0,1.0,False
73421,55263,1.0,0.0,1.0
73422,44958,1.0,0.0,1.0
73423,50774,1.0,0.0,1.0
73424,16810,1.0,0.0,1.0
73425,9828,0.0,1.0,False
73426,26987,1.0,0.0,1.0
73427,59151,1.0,0.0,1.0
73428,16878,0.0,1.0,False
73429,9227,0.0,1.0,False
73430,7761,1.0,0.0,1.0
73431,43691,1.0,0.0,1.0
73432,57274,1.0,0.0,1.0
73433,40110,0.0,1.0,False
73434,6562,1.0,0.0,1.0
73435,46362,1.0,0.0,1.0
73436,21736,1.0,0.0,1.0
73437,9404,1.0,0.0,1.0
73438,37628,1.0,0.0,1.0
73439,56483,1.0,0.0,1.0
73440,54308,1.0,0.0,1.0
73441,55756,1.0,0.0,1.0
73442,46580,1.0,0.0,1.0
73443,22214,1.0,0.0,1.0
73444,10633,1.0,0.0,1.0
73445,24858,1.0,0.0,1.0
73446,31970,1.0,0.0,1.0
73447,63786,1.0,0.0,1.0
73448,8248,1.0,0.0,1.0
73449,41904,1.0,0.0,1.0
73450,25854,1.0,0.0,1.0
73451,11420,1.0,0.0,1.0
73452,52740,1.0,0.0,1.0
73453,58187,0.0,1.0,False
73454,6922,1.0,0.0,1.0
73455,13261,1.0,0.0,1.0
73456,32697,1.0,0.0,1.0
73457,55066,1.0,0.0,1.0
73458,22116,1.0,0.0,1.0
73459,28188,1.0,0.0,1.0
73460,64076,1.0,0.0,1.0
73461,58660,1.0,0.0,1.0
73462,60395,1.0,0.0,1.0
73463,11709,1.0,0.0,1.0
73464,7639,1.0,0.0,1.0
73465,56880,1.0,0.0,1.0
73466,35220,1.0,0.0,1.0
73467,44925,1.0,0.0,1.0
73468,49284,1.0,0.0,1.0
73469,59200,1.0,0.0,1.0
73470,62361,1.0,0.0,1.0
73471,5789,1.0,0.0,1.0
73472,50963,1.0,0.0,1.0
73473,41165,1.0,0.0,1.0
73474,2023,1.0,0.0,1.0
73475,8510,1.0,0.0,1.0
73476,36729,1.0,0.0,1.0
73477,50506,1.0,0.0,1.0
73478,59414,1.0,0.0,1.0
73479,62394,1.0,0.0,1.0
73480,62622,1.0,0.0,1.0
73481,39824,1.0,0.0,1.0
73482,3389,1.0,0.0,1.0
73483,32810,1.0,0.0,1.0
73484,3752,1.0,0.0,1.0
73485,17819,1.0,0.0,1.0
73486,62743,1.0,0.0,1.0
73487,51512,1.0,0.0,1.0
73488,47961,1.0,0.0,1.0
73489,50164,1.0,0.0,1.0
73490,51812,1.0,0.0,1.0
73491,23230,1.0,0.0,1.0
73492,39399,1.0,0.0,1.0
73493,26993,1.0,0.0,1.0
73494,38342,1.0,0.0,1.0
73495,22233,1.0,0.0,1.0
73496,16368,1.0,0.0,1.0
73497,11099,1.0,0.0,1.0
73498,42729,1.0,0.0,1.0
73499,56507,1.0,0.0,1.0
73500,38615,1.0,0.0,1.0
73501,64257,1.0,0.0,1.0
73502,36582,1.0,0.0,1.0
73503,7143,1.0,0.0,1.0
73504,28651,1.0,0.0,1.0
73505,13994,1.0,0.0,1.0
73506,17994,1.0,0.0,1.0
73507,4230,1.0,0.0,1.0
73508,64528,1.0,0.0,1.0
73509,10609,1.0,0.0,1.0
73510,24661,1.0,0.0,1.0
73511,57767,0.0,1.0,False
73512,52237,1.0,0.0,1.0
73513,44926,1.0,0.0,1.0
73514,13078,1.0,0.0,1.0
73515,13729,1.0,0.0,1.0
73516,35166,1.0,0.0,1.0
73517,38908,1.0,0.0,1.0
73518,14733,1.0,0.0,1.0
73519,31844,1.0,0.0,1.0
73520,52911,1.0,0.0,1.0
73521,12965,1.0,0.0,1.0
73522,24755,1.0,0.0,1.0
73523,16527,1.0,0.0,1.0
73524,23197,0.0,1.0,False
73525,59436,1.0,0.0,1.0
73526,1211,1.0,0.0,1.0
73527,5044,0.0,1.0,False
73528,39284,1.0,0.0,1.0
73529,48870,1.0,0.0,1.0
73530,54900,1.0,0.0,1.0
73531,43397,1.0,0.0,1.0
73532,3091,1.0,0.0,1.0
73533,12703,1.0,0.0,1.0
73534,64804,1.0,0.0,1.0
73535,64553,1.0,0.0,1.0
73536,25411,1.0,0.0,1.0
73537,25150,1.0,0.0,1.0
73538,42570,1.0,0.0,1.0
73539,49205,1.0,0.0,1.0
73540,6138,1.0,0.0,1.0
73541,63613,1.0,0.0,1.0
73542,16441,1.0,0.0,1.0
73543,59329,1.0,0.0,1.0
73544,54301,1.0,0.0,1.0
73545,51927,1.0,0.0,1.0
73546,29473,1.0,0.0,1.0
73547,47165,1.0,0.0,1.0
73548,12814,1.0,0.0,1.0
73549,51962,1.0,0.0,1.0
73550,2777,1.0,0.0,1.0
73551,43053,1.0,0.0,1.0
73552,41515,1.0,0.0,1.0
73553,63369,1.0,0.0,1.0
73554,31244,1.0,0.0,1.0
73555,35814,1.0,0.0,1.0
73556,17792,1.0,0.0,1.0
73557,42540,1.0,0.0,1.0
73558,17500,1.0,0.0,1.0
73559,39203,1.0,0.0,1.0
73560,17491,1.0,0.0,1.0
73561,61903,1.0,0.0,1.0
73562,59116,1.0,0.0,1.0
73563,46329,1.0,0.0,1.0
73564,4858,1.0,0.0,1.0
73565,36984,0.0,1.0,False
73566,6025,1.0,0.0,1.0
73567,21707,1.0,0.0,1.0
73568,44814,1.0,0.0,1.0
73569,4277,1.0,0.0,1.0
73570,61185,0.0,1.0,False
73571,44888,1.0,0.0,1.0
73572,2343,1.0,0.0,1.0
73573,34032,0.0,1.0,False
73574,24980,1.0,0.0,1.0
73575,4800,1.0,0.0,1.0
73576,38948,1.0,0.0,1.0
73577,5481,1.0,0.0,1.0
73578,41139,1.0,0.0,1.0
73579,46136,1.0,0.0,1.0
73580,27867,1.0,0.0,1.0
73581,30560,0.0,1.0,False
73582,1032,1.0,0.0,1.0
73583,22474,1.0,0.0,1.0
73584,59149,1.0,0.0,1.0
73585,24409,1.0,0.0,1.0
73586,35603,1.0,0.0,1.0
73587,17568,1.0,0.0,1.0
73588,65203,1.0,0.0,1.0
73589,46077,1.0,0.0,1.0
73590,44889,1.0,0.0,1.0
73591,22225,1.0,0.0,1.0
73592,35130,1.0,0.0,1.0
73593,51657,1.0,0.0,1.0
73594,61939,1.0,0.0,1.0
73595,15760,1.0,0.0,1.0
73596,26498,1.0,0.0,1.0
73597,6690,1.0,0.0,1.0
73598,56433,1.0,0.0,1.0
73599,45461,1.0,0.0,1.0
73600,22127,1.0,0.0,1.0
73601,53041,1.0,0.0,1.0
73602,1972,1.0,0.0,1.0
73603,43891,0.0,1.0,False
73604,16240,1.0,0.0,1.0
73605,53554,1.0,0.0,1.0
73606,16436,0.0,1.0,False
73607,64141,1.0,0.0,1.0
73608,21646,1.0,0.0,1.0
73609,58786,1.0,0.0,1.0
73610,17586,1.0,0.0,1.0
