,dsport,normal,abnormal,excluded
45871,20217,8.0,0.0,1.0
45872,63204,8.0,0.0,1.0
45873,63963,8.0,0.0,1.0
45874,5802,7.0,1.0,False
45875,53396,8.0,0.0,1.0
45876,4013,7.0,1.0,False
45877,43609,8.0,0.0,1.0
45878,43013,8.0,0.0,1.0
45879,5987,8.0,0.0,1.0
45880,5822,8.0,0.0,1.0
45881,4927,8.0,0.0,1.0
45882,17917,8.0,0.0,1.0
45883,5992,8.0,0.0,1.0
45884,43017,8.0,0.0,1.0
45885,51450,8.0,0.0,1.0
45886,52183,8.0,0.0,1.0
45887,17929,8.0,0.0,1.0
45888,4931,8.0,0.0,1.0
45889,52293,7.0,1.0,False
45890,53143,8.0,0.0,1.0
45891,4923,8.0,0.0,1.0
45892,44515,8.0,0.0,1.0
45893,63532,8.0,0.0,1.0
45894,52291,8.0,0.0,1.0
45895,5830,8.0,0.0,1.0
45896,55560,8.0,0.0,1.0
45897,7106,8.0,0.0,1.0
45898,52189,8.0,0.0,1.0
45899,20286,8.0,0.0,1.0
45900,7105,8.0,0.0,1.0
45901,4915,8.0,0.0,1.0
45902,7097,8.0,0.0,1.0
45903,7099,8.0,0.0,1.0
45904,44519,8.0,0.0,1.0
45905,63190,8.0,0.0,1.0
45906,63193,8.0,0.0,1.0
45907,7098,8.0,0.0,1.0
45908,56018,8.0,0.0,1.0
45909,51452,8.0,0.0,1.0
45910,19369,8.0,0.0,1.0
45911,19193,8.0,0.0,1.0
45912,52839,8.0,0.0,1.0
45913,19181,8.0,0.0,1.0
45914,20116,8.0,0.0,1.0
45915,43599,8.0,0.0,1.0
45916,6004,8.0,0.0,1.0
45917,2220,8.0,0.0,1.0
45918,31706,7.0,1.0,False
45919,5804,8.0,0.0,1.0
45920,19183,8.0,0.0,1.0
45921,7048,8.0,0.0,1.0
45922,63538,8.0,0.0,1.0
45923,43714,8.0,0.0,1.0
45924,63964,8.0,0.0,1.0
45925,52838,8.0,0.0,1.0
45926,4971,8.0,0.0,1.0
45927,19380,8.0,0.0,1.0
45928,19184,8.0,0.0,1.0
45929,44502,8.0,0.0,1.0
45930,5997,8.0,0.0,1.0
45931,53404,8.0,0.0,1.0
45932,5815,8.0,0.0,1.0
45933,43702,8.0,0.0,1.0
45934,52298,8.0,0.0,1.0
45935,56016,8.0,0.0,1.0
45936,5810,8.0,0.0,1.0
45937,51461,8.0,0.0,1.0
45938,44489,8.0,0.0,1.0
45939,7062,8.0,0.0,1.0
45940,56015,8.0,0.0,1.0
45941,19377,8.0,0.0,1.0
45942,12382,8.0,0.0,1.0
45943,19187,7.0,1.0,False
45944,52849,8.0,0.0,1.0
45945,19180,8.0,0.0,1.0
45946,51611,8.0,0.0,1.0
45947,19042,8.0,0.0,1.0
45948,44109,8.0,0.0,1.0
45949,18501,8.0,0.0,1.0
45950,44117,8.0,0.0,1.0
45951,52601,8.0,0.0,1.0
45952,62942,8.0,0.0,1.0
45953,6533,8.0,0.0,1.0
45954,43292,8.0,0.0,1.0
45955,53030,8.0,0.0,1.0
45956,51820,8.0,0.0,1.0
45957,63674,8.0,0.0,1.0
45958,6524,8.0,0.0,1.0
45959,5548,8.0,0.0,1.0
45960,18508,8.0,0.0,1.0
45961,43652,8.0,0.0,1.0
45962,6290,8.0,0.0,1.0
45963,19825,8.0,0.0,1.0
45964,18811,8.0,0.0,1.0
45965,18810,7.0,1.0,False
45966,6539,8.0,0.0,1.0
45967,5337,8.0,0.0,1.0
45968,55942,8.0,0.0,1.0
45969,52606,8.0,0.0,1.0
45970,18829,8.0,0.0,1.0
45971,5324,8.0,0.0,1.0
45972,61211,8.0,0.0,1.0
45973,53289,8.0,0.0,1.0
45974,6553,8.0,0.0,1.0
45975,5558,8.0,0.0,1.0
45976,5556,8.0,0.0,1.0
45977,6549,8.0,0.0,1.0
45978,51805,8.0,0.0,1.0
45979,51800,8.0,0.0,1.0
45980,61386,8.0,0.0,1.0
45981,53083,8.0,0.0,1.0
45982,44126,7.0,1.0,False
45983,55694,8.0,0.0,1.0
45984,18494,8.0,0.0,1.0
45985,4016,8.0,0.0,1.0
45986,43437,8.0,0.0,1.0
45987,43924,8.0,0.0,1.0
45988,2101,8.0,0.0,1.0
45989,52590,8.0,0.0,1.0
45990,6505,8.0,0.0,1.0
45991,55700,8.0,0.0,1.0
45992,6294,8.0,0.0,1.0
45993,55701,8.0,0.0,1.0
45994,52467,8.0,0.0,1.0
45995,51974,8.0,0.0,1.0
45996,53224,8.0,0.0,1.0
45997,5366,8.0,0.0,1.0
45998,43431,8.0,0.0,1.0
45999,5373,8.0,0.0,1.0
46000,43314,8.0,0.0,1.0
46001,43931,8.0,0.0,1.0
46002,52577,8.0,0.0,1.0
46003,43427,8.0,0.0,1.0
46004,18547,8.0,0.0,1.0
46005,52576,8.0,0.0,1.0
46006,43933,8.0,0.0,1.0
46007,51840,8.0,0.0,1.0
46008,63782,8.0,0.0,1.0
46009,63688,8.0,0.0,1.0
46010,44104,8.0,0.0,1.0
46011,18516,8.0,0.0,1.0
46012,43436,8.0,0.0,1.0
46013,51830,8.0,0.0,1.0
46014,51977,8.0,0.0,1.0
46015,6512,8.0,0.0,1.0
46016,6511,8.0,0.0,1.0
46017,18520,8.0,0.0,1.0
46018,63686,8.0,0.0,1.0
46019,63687,6.0,2.0,False
46020,19811,8.0,0.0,1.0
46021,44100,8.0,0.0,1.0
46022,6507,8.0,0.0,1.0
46023,19804,8.0,0.0,1.0
46024,5533,8.0,0.0,1.0
46025,5365,8.0,0.0,1.0
46026,43310,8.0,0.0,1.0
46027,44132,8.0,0.0,1.0
46028,18830,8.0,0.0,1.0
46029,6560,8.0,0.0,1.0
46030,55690,8.0,0.0,1.0
46031,43457,8.0,0.0,1.0
46032,2090,8.0,0.0,1.0
46033,18428,8.0,0.0,1.0
46034,51759,8.0,0.0,1.0
46035,51760,8.0,0.0,1.0
46036,43254,8.0,0.0,1.0
46037,20091,8.0,0.0,1.0
46038,44166,8.0,0.0,1.0
46039,19880,8.0,0.0,1.0
46040,44163,8.0,0.0,1.0
46041,43257,8.0,0.0,1.0
46042,43260,8.0,0.0,1.0
46043,6266,8.0,0.0,1.0
46044,6267,8.0,0.0,1.0
46045,5313,8.0,0.0,1.0
46046,63805,8.0,0.0,1.0
46047,18851,8.0,0.0,1.0
46048,43253,8.0,0.0,1.0
46049,43252,8.0,0.0,1.0
46050,44177,8.0,0.0,1.0
46051,27418,8.0,0.0,1.0
46052,53205,8.0,0.0,1.0
46053,6252,8.0,0.0,1.0
46054,27503,8.0,0.0,1.0
46055,5300,8.0,0.0,1.0
46056,53023,8.0,0.0,1.0
46057,63417,8.0,0.0,1.0
46058,18407,8.0,0.0,1.0
46059,53314,8.0,0.0,1.0
46060,5577,8.0,0.0,1.0
46061,55671,8.0,0.0,1.0
46062,18857,8.0,0.0,1.0
46063,51744,6.0,2.0,False
46064,19887,8.0,0.0,1.0
46065,19886,8.0,0.0,1.0
46066,6617,8.0,0.0,1.0
46067,53025,8.0,0.0,1.0
46068,4573,8.0,0.0,1.0
46069,51762,8.0,0.0,1.0
46070,2085,8.0,0.0,1.0
46071,43279,8.0,0.0,1.0
46072,18459,8.0,0.0,1.0
46073,63411,8.0,0.0,1.0
46074,51773,8.0,0.0,1.0
46075,63800,8.0,0.0,1.0
46076,53088,8.0,0.0,1.0
46077,5321,8.0,0.0,1.0
46078,51996,8.0,0.0,1.0
46079,6276,8.0,0.0,1.0
46080,43278,8.0,0.0,1.0
46081,53295,8.0,0.0,1.0
46082,5322,8.0,0.0,1.0
46083,18466,8.0,0.0,1.0
46084,43447,8.0,0.0,1.0
46085,6277,8.0,0.0,1.0
46086,51992,8.0,0.0,1.0
46087,6562,8.0,0.0,1.0
46088,44145,8.0,0.0,1.0
46089,43276,8.0,0.0,1.0
46090,53214,8.0,0.0,1.0
46091,55776,8.0,0.0,1.0
46092,63803,6.0,2.0,False
46093,5570,8.0,0.0,1.0
46094,19868,8.0,0.0,1.0
46095,44152,8.0,0.0,1.0
46096,55777,8.0,0.0,1.0
46097,51764,8.0,0.0,1.0
46098,19867,8.0,0.0,1.0
46099,6587,8.0,0.0,1.0
46100,4802,8.0,0.0,1.0
46101,63413,8.0,0.0,1.0
46102,5317,8.0,0.0,1.0
46103,63321,8.0,0.0,1.0
46104,19859,8.0,0.0,1.0
46105,19857,8.0,0.0,1.0
46106,55952,8.0,0.0,1.0
46107,44147,8.0,0.0,1.0
46108,43315,8.0,0.0,1.0
46109,5529,8.0,0.0,1.0
46110,4807,8.0,0.0,1.0
46111,18611,8.0,0.0,1.0
46112,18632,8.0,0.0,1.0
46113,5455,8.0,0.0,1.0
46114,6444,8.0,0.0,1.0
46115,43966,8.0,0.0,1.0
46116,19668,8.0,0.0,1.0
46117,63740,8.0,0.0,1.0
46118,43357,8.0,0.0,1.0
46119,6435,8.0,0.0,1.0
46120,44028,8.0,0.0,1.0
46121,5456,8.0,0.0,1.0
46122,19677,8.0,0.0,1.0
46123,44024,8.0,0.0,1.0
46124,18729,8.0,0.0,1.0
46125,52515,8.0,0.0,1.0
46126,51929,8.0,0.0,1.0
46127,18724,7.0,1.0,False
46128,43390,8.0,0.0,1.0
46129,56232,8.0,0.0,1.0
46130,52521,8.0,0.0,1.0
46131,5448,8.0,0.0,1.0
46132,18738,8.0,0.0,1.0
46133,63383,8.0,0.0,1.0
46134,53253,6.0,2.0,False
46135,51877,8.0,0.0,1.0
46136,44042,8.0,0.0,1.0
46137,43962,8.0,0.0,1.0
46138,19754,8.0,0.0,1.0
46139,19659,8.0,0.0,1.0
46140,51930,8.0,0.0,1.0
46141,6447,8.0,0.0,1.0
46142,55720,8.0,0.0,1.0
46143,26605,8.0,0.0,1.0
46144,43346,8.0,0.0,1.0
46145,52484,7.0,1.0,False
46146,51879,8.0,0.0,1.0
46147,19662,8.0,0.0,1.0
46148,19744,8.0,0.0,1.0
46149,43973,8.0,0.0,1.0
46150,19730,8.0,0.0,1.0
46151,26464,8.0,0.0,1.0
46152,19692,8.0,0.0,1.0
46153,43983,8.0,0.0,1.0
46154,18672,8.0,0.0,1.0
46155,52494,8.0,0.0,1.0
46156,18707,8.0,0.0,1.0
46157,51900,8.0,0.0,1.0
46158,53066,8.0,0.0,1.0
46159,18701,8.0,0.0,1.0
46160,63372,8.0,0.0,1.0
46161,18667,7.0,1.0,False
46162,6399,8.0,0.0,1.0
46163,63718,8.0,0.0,1.0
46164,51903,8.0,0.0,1.0
46165,43991,8.0,0.0,1.0
46166,18691,8.0,0.0,1.0
46167,51908,8.0,0.0,1.0
46168,6395,8.0,0.0,1.0
46169,51896,8.0,0.0,1.0
46170,5482,8.0,0.0,1.0
46171,18642,8.0,0.0,1.0
46172,18651,7.0,1.0,False
46173,19727,8.0,0.0,1.0
46174,53248,8.0,0.0,1.0
46175,6432,8.0,0.0,1.0
46176,53061,8.0,0.0,1.0
46177,6376,8.0,0.0,1.0
46178,44021,8.0,0.0,1.0
46179,6427,8.0,0.0,1.0
46180,52486,8.0,0.0,1.0
46181,18666,8.0,0.0,1.0
46182,19687,8.0,0.0,1.0
46183,43385,8.0,0.0,1.0
46184,63373,8.0,0.0,1.0
46185,6409,8.0,0.0,1.0
46186,53064,8.0,0.0,1.0
46187,55734,8.0,0.0,1.0
46188,44013,8.0,0.0,1.0
46189,43961,8.0,0.0,1.0
46190,19651,8.0,0.0,1.0
46191,63690,8.0,0.0,1.0
46192,43960,8.0,0.0,1.0
46193,43425,8.0,0.0,1.0
46194,44082,8.0,0.0,1.0
46195,53039,8.0,0.0,1.0
46196,63692,8.0,0.0,1.0
46197,53265,8.0,0.0,1.0
46198,19781,8.0,0.0,1.0
46199,5390,8.0,0.0,1.0
46200,49435,8.0,0.0,1.0
46201,44075,8.0,0.0,1.0
46202,6317,8.0,0.0,1.0
46203,19777,8.0,0.0,1.0
46204,53263,8.0,0.0,1.0
46205,18574,8.0,0.0,1.0
46206,51960,8.0,0.0,1.0
46207,44071,8.0,0.0,1.0
46208,19775,8.0,0.0,1.0
46209,5524,8.0,0.0,1.0
46210,44084,8.0,0.0,1.0
46211,63691,8.0,0.0,1.0
46212,63768,8.0,0.0,1.0
46213,6489,8.0,0.0,1.0
46214,53077,8.0,0.0,1.0
46215,43320,8.0,0.0,1.0
46216,5383,8.0,0.0,1.0
46217,53267,8.0,0.0,1.0
46218,55705,8.0,0.0,1.0
46219,43935,8.0,0.0,1.0
46220,43322,8.0,0.0,1.0
46221,63770,8.0,0.0,1.0
46222,52469,8.0,0.0,1.0
46223,6488,8.0,0.0,1.0
46224,18780,8.0,0.0,1.0
46225,18555,8.0,0.0,1.0
46226,18557,8.0,0.0,1.0
46227,43325,8.0,0.0,1.0
46228,18779,8.0,0.0,1.0
46229,53266,8.0,0.0,1.0
46230,18576,8.0,0.0,1.0
46231,43331,8.0,0.0,1.0
46232,44059,8.0,0.0,1.0
46233,51870,8.0,0.0,1.0
46234,19763,8.0,0.0,1.0
46235,43417,8.0,0.0,1.0
46236,44048,8.0,0.0,1.0
46237,58824,7.0,1.0,False
46238,58304,8.0,0.0,1.0
46239,63755,8.0,0.0,1.0
46240,5421,8.0,0.0,1.0
46241,53232,8.0,0.0,1.0
46242,6460,8.0,0.0,1.0
46243,6341,8.0,0.0,1.0
46244,21281,8.0,0.0,1.0
46245,55927,8.0,0.0,1.0
46246,43955,8.0,0.0,1.0
46247,5424,8.0,0.0,1.0
46248,6453,8.0,0.0,1.0
46249,19760,8.0,0.0,1.0
46250,18598,8.0,0.0,1.0
46251,63386,8.0,0.0,1.0
46252,51959,8.0,0.0,1.0
46253,43420,8.0,0.0,1.0
46254,51958,8.0,0.0,1.0
46255,6323,8.0,0.0,1.0
46256,27122,8.0,0.0,1.0
46257,5517,8.0,0.0,1.0
46258,52553,8.0,0.0,1.0
46259,18591,8.0,0.0,1.0
46260,51954,8.0,0.0,1.0
46261,53260,8.0,0.0,1.0
46262,51867,8.0,0.0,1.0
46263,52544,8.0,0.0,1.0
46264,6331,8.0,0.0,1.0
46265,43333,8.0,0.0,1.0
46266,5412,8.0,0.0,1.0
46267,63391,8.0,0.0,1.0
46268,51865,8.0,0.0,1.0
46269,5417,8.0,0.0,1.0
46270,53020,8.0,0.0,1.0
46271,19589,8.0,0.0,1.0
46272,51552,8.0,0.0,1.0
46273,55640,7.0,1.0,False
46274,51609,8.0,0.0,1.0
46275,6802,8.0,0.0,1.0
46276,20045,8.0,0.0,1.0
46277,18214,8.0,0.0,1.0
46278,43379,8.0,0.0,1.0
46279,55793,8.0,0.0,1.0
46280,19510,8.0,0.0,1.0
46281,5641,8.0,0.0,1.0
46282,52069,8.0,0.0,1.0
46283,52709,8.0,0.0,1.0
46284,6797,8.0,0.0,1.0
46285,20040,8.0,0.0,1.0
46286,18216,8.0,0.0,1.0
46287,6160,8.0,0.0,1.0
46288,52706,8.0,0.0,1.0
46289,18217,8.0,0.0,1.0
46290,51616,8.0,0.0,1.0
46291,60800,8.0,0.0,1.0
46292,63884,8.0,0.0,1.0
46293,52716,8.0,0.0,1.0
46294,43154,8.0,0.0,1.0
46295,44337,8.0,0.0,1.0
46296,44331,8.0,0.0,1.0
46297,53356,8.0,0.0,1.0
46298,55796,8.0,0.0,1.0
46299,5655,8.0,0.0,1.0
46300,6815,8.0,0.0,1.0
46301,18196,8.0,0.0,1.0
46302,55794,8.0,0.0,1.0
46303,63436,8.0,0.0,1.0
46304,18197,8.0,0.0,1.0
46305,19502,8.0,0.0,1.0
46306,18198,8.0,0.0,1.0
46307,53108,8.0,0.0,1.0
46308,52717,8.0,0.0,1.0
46309,6150,8.0,0.0,1.0
46310,63437,8.0,0.0,1.0
46311,20035,8.0,0.0,1.0
46312,5180,8.0,0.0,1.0
46313,51728,8.0,0.0,1.0
46314,6161,8.0,0.0,1.0
46315,20015,8.0,0.0,1.0
46316,63872,8.0,0.0,1.0
46317,43847,8.0,0.0,1.0
46318,44290,8.0,0.0,1.0
46319,63864,8.0,0.0,1.0
46320,6768,8.0,0.0,1.0
46321,18260,8.0,0.0,1.0
46322,5198,8.0,0.0,1.0
46323,52694,8.0,0.0,1.0
46324,53103,8.0,0.0,1.0
46325,52064,8.0,0.0,1.0
46326,20010,8.0,0.0,1.0
46327,63860,8.0,0.0,1.0
46328,52692,6.0,2.0,False
46329,20006,8.0,0.0,1.0
46330,18950,8.0,0.0,1.0
46331,43849,8.0,0.0,1.0
46332,52698,8.0,0.0,1.0
46333,55790,6.0,2.0,False
46334,44293,8.0,0.0,1.0
46335,63878,8.0,0.0,1.0
46336,28158,8.0,0.0,1.0
46337,19513,8.0,0.0,1.0
46338,55641,8.0,0.0,1.0
46339,5636,8.0,0.0,1.0
46340,63616,8.0,0.0,1.0
46341,52703,8.0,0.0,1.0
46342,1840,8.0,0.0,1.0
46343,63617,8.0,0.0,1.0
46344,63622,8.0,0.0,1.0
46345,18966,8.0,0.0,1.0
46346,63876,8.0,0.0,1.0
46347,5186,8.0,0.0,1.0
46348,18962,8.0,0.0,1.0
46349,18961,8.0,0.0,1.0
46350,26047,8.0,0.0,1.0
46351,52405,8.0,0.0,1.0
46352,51598,8.0,0.0,1.0
46353,52395,8.0,0.0,1.0
46354,19495,8.0,0.0,1.0
46355,51593,8.0,0.0,1.0
46356,63909,8.0,0.0,1.0
46357,18124,8.0,0.0,1.0
46358,51557,8.0,0.0,1.0
46359,51540,8.0,0.0,1.0
46360,5121,8.0,0.0,1.0
46361,2165,8.0,0.0,1.0
46362,19476,8.0,0.0,1.0
46363,63907,8.0,0.0,1.0
46364,55992,8.0,0.0,1.0
46365,19018,8.0,0.0,1.0
46366,52088,8.0,0.0,1.0
46367,5129,8.0,0.0,1.0
46368,18138,8.0,0.0,1.0
46369,20097,8.0,0.0,1.0
46370,2163,8.0,0.0,1.0
46371,18140,8.0,0.0,1.0
46372,52989,8.0,0.0,1.0
46373,18115,8.0,0.0,1.0
46374,63246,8.0,0.0,1.0
46375,43535,8.0,0.0,1.0
46376,6888,8.0,0.0,1.0
46377,63448,8.0,0.0,1.0
46378,55994,8.0,0.0,1.0
46379,63243,8.0,0.0,1.0
46380,6896,8.0,0.0,1.0
46381,43801,8.0,0.0,1.0
46382,6891,8.0,0.0,1.0
46383,55598,8.0,0.0,1.0
46384,5115,8.0,0.0,1.0
46385,63447,8.0,0.0,1.0
46386,6887,8.0,0.0,1.0
46387,6885,8.0,0.0,1.0
46388,18113,8.0,0.0,1.0
46389,53192,8.0,0.0,1.0
46390,63244,8.0,0.0,1.0
46391,51601,8.0,0.0,1.0
46392,43803,8.0,0.0,1.0
46393,63252,8.0,0.0,1.0
46394,52735,8.0,0.0,1.0
46395,51564,8.0,0.0,1.0
46396,63895,8.0,0.0,1.0
46397,20078,8.0,0.0,1.0
46398,19007,8.0,0.0,1.0
46399,19006,8.0,0.0,1.0
46400,2153,8.0,0.0,1.0
46401,20075,8.0,0.0,1.0
46402,52722,8.0,0.0,1.0
46403,63896,8.0,0.0,1.0
46404,18997,8.0,0.0,1.0
46405,48159,8.0,0.0,1.0
46406,55627,8.0,0.0,1.0
46407,63608,8.0,0.0,1.0
46408,43145,8.0,0.0,1.0
46409,18991,8.0,0.0,1.0
46410,43518,8.0,0.0,1.0
46411,6145,8.0,0.0,1.0
46412,18988,8.0,0.0,1.0
46413,44346,8.0,0.0,1.0
46414,52084,8.0,0.0,1.0
46415,18146,8.0,0.0,1.0
46416,19010,8.0,0.0,1.0
46417,19014,8.0,0.0,1.0
46418,63254,8.0,0.0,1.0
46419,56747,8.0,0.0,1.0
46420,51572,8.0,0.0,1.0
46421,19481,8.0,0.0,1.0
46422,18159,8.0,0.0,1.0
46423,6134,8.0,0.0,1.0
46424,51573,8.0,0.0,1.0
46425,20082,8.0,0.0,1.0
46426,18162,8.0,0.0,1.0
46427,19009,8.0,0.0,1.0
46428,5681,8.0,0.0,1.0
46429,51575,7.0,1.0,False
46430,52726,8.0,0.0,1.0
46431,52378,8.0,0.0,1.0
46432,20085,8.0,0.0,1.0
46433,52690,8.0,0.0,1.0
46434,51652,8.0,0.0,1.0
46435,44283,8.0,0.0,1.0
46436,53324,8.0,0.0,1.0
46437,63835,8.0,0.0,1.0
46438,18906,8.0,0.0,1.0
46439,18905,8.0,0.0,1.0
46440,19940,8.0,0.0,1.0
46441,2106,8.0,0.0,1.0
46442,63303,8.0,0.0,1.0
46443,18904,8.0,0.0,1.0
46444,50322,8.0,0.0,1.0
46445,18903,8.0,0.0,1.0
46446,51716,8.0,0.0,1.0
46447,51718,8.0,0.0,1.0
46448,18374,7.0,1.0,False
46449,63827,8.0,0.0,1.0
46450,5587,8.0,0.0,1.0
46451,18377,8.0,0.0,1.0
46452,19932,8.0,0.0,1.0
46453,35342,8.0,0.0,1.0
46454,2107,8.0,0.0,1.0
46455,4786,8.0,0.0,1.0
46456,51710,8.0,0.0,1.0
46457,5253,8.0,0.0,1.0
46458,44220,8.0,0.0,1.0
46459,6672,8.0,0.0,1.0
46460,63300,8.0,0.0,1.0
46461,54693,8.0,0.0,1.0
46462,18355,8.0,0.0,1.0
46463,63301,8.0,0.0,1.0
46464,43476,8.0,0.0,1.0
46465,6671,8.0,0.0,1.0
46466,43224,8.0,0.0,1.0
46467,19945,8.0,0.0,1.0
46468,19560,8.0,0.0,1.0
46469,63424,8.0,0.0,1.0
46470,52433,8.0,0.0,1.0
46471,63638,8.0,0.0,1.0
46472,43472,8.0,0.0,1.0
46473,6222,8.0,0.0,1.0
46474,44204,8.0,0.0,1.0
46475,19571,8.0,0.0,1.0
46476,52028,8.0,0.0,1.0
46477,19585,8.0,0.0,1.0
46478,19908,8.0,0.0,1.0
46479,19575,8.0,0.0,1.0
46480,18391,8.0,0.0,1.0
46481,52630,8.0,0.0,1.0
46482,5580,8.0,0.0,1.0
46483,6245,8.0,0.0,1.0
46484,25645,8.0,0.0,1.0
46485,19588,8.0,0.0,1.0
46486,19914,8.0,0.0,1.0
46487,63655,8.0,0.0,1.0
46488,18394,8.0,0.0,1.0
46489,18395,8.0,0.0,1.0
46490,53019,6.0,2.0,False
46491,6641,8.0,0.0,1.0
46492,18398,8.0,0.0,1.0
46493,18871,8.0,0.0,1.0
46494,19912,8.0,0.0,1.0
46495,43236,8.0,0.0,1.0
46496,5275,8.0,0.0,1.0
46497,52022,8.0,0.0,1.0
46498,27482,8.0,0.0,1.0
46499,53319,8.0,0.0,1.0
46500,18382,8.0,0.0,1.0
46501,6653,8.0,0.0,1.0
46502,18383,8.0,0.0,1.0
46503,43870,8.0,0.0,1.0
46504,52024,8.0,0.0,1.0
46505,52021,8.0,0.0,1.0
46506,53090,8.0,0.0,1.0
46507,19924,8.0,0.0,1.0
46508,6650,8.0,0.0,1.0
46509,53093,8.0,0.0,1.0
46510,6648,8.0,0.0,1.0
46511,63648,8.0,0.0,1.0
46512,27299,8.0,0.0,1.0
46513,52632,8.0,0.0,1.0
46514,18353,8.0,0.0,1.0
46515,44222,8.0,0.0,1.0
46516,6756,8.0,0.0,1.0
46517,63637,8.0,0.0,1.0
46518,52680,8.0,0.0,1.0
46519,53334,8.0,0.0,1.0
46520,52679,8.0,0.0,1.0
46521,54534,8.0,0.0,1.0
46522,19991,8.0,0.0,1.0
46523,43490,8.0,0.0,1.0
46524,44263,8.0,0.0,1.0
46525,5611,8.0,0.0,1.0
46526,6182,8.0,0.0,1.0
46527,52675,8.0,0.0,1.0
46528,55977,8.0,0.0,1.0
46529,53200,8.0,0.0,1.0
46530,5227,8.0,0.0,1.0
46531,55976,8.0,0.0,1.0
46532,6703,8.0,0.0,1.0
46533,63284,8.0,0.0,1.0
46534,52054,8.0,0.0,1.0
46535,5613,8.0,0.0,1.0
46536,6733,8.0,0.0,1.0
46537,19994,8.0,0.0,1.0
46538,52682,8.0,0.0,1.0
46539,63959,8.0,0.0,1.0
46540,19527,8.0,0.0,1.0
46541,6754,8.0,0.0,1.0
46542,63858,8.0,0.0,1.0
46543,63279,8.0,0.0,1.0
46544,63628,8.0,0.0,1.0
46545,19654,8.0,0.0,1.0
46546,6751,8.0,0.0,1.0
46547,19996,8.0,0.0,1.0
46548,19528,8.0,0.0,1.0
46549,18277,8.0,0.0,1.0
46550,44276,8.0,0.0,1.0
46551,6742,8.0,0.0,1.0
46552,20000,8.0,0.0,1.0
46553,44275,8.0,0.0,1.0
46554,43194,8.0,0.0,1.0
46555,43203,8.0,0.0,1.0
46556,52671,8.0,0.0,1.0
46557,6190,8.0,0.0,1.0
46558,6686,8.0,0.0,1.0
46559,55972,8.0,0.0,1.0
46560,18325,8.0,0.0,1.0
46561,19957,8.0,0.0,1.0
46562,19549,8.0,0.0,1.0
46563,55971,8.0,0.0,1.0
46564,19955,8.0,0.0,1.0
46565,18327,8.0,0.0,1.0
46566,55884,8.0,0.0,1.0
46567,4017,8.0,0.0,1.0
46568,18334,8.0,0.0,1.0
46569,56927,8.0,0.0,1.0
46570,63296,8.0,0.0,1.0
46571,52658,8.0,0.0,1.0
46572,52042,8.0,0.0,1.0
46573,18346,8.0,0.0,1.0
46574,44223,8.0,0.0,1.0
46575,19962,8.0,0.0,1.0
46576,18921,8.0,0.0,1.0
46577,19978,8.0,0.0,1.0
46578,51690,8.0,0.0,1.0
46579,52052,8.0,0.0,1.0
46580,18309,8.0,0.0,1.0
46581,2117,8.0,0.0,1.0
46582,53006,8.0,0.0,1.0
46583,6698,7.0,1.0,False
46584,63631,8.0,0.0,1.0
46585,44244,8.0,0.0,1.0
46586,52663,8.0,0.0,1.0
46587,52422,8.0,0.0,1.0
46588,5237,8.0,0.0,1.0
46589,18315,8.0,0.0,1.0
46590,6695,8.0,0.0,1.0
46591,63634,8.0,0.0,1.0
46592,4042,8.0,0.0,1.0
46593,63848,8.0,0.0,1.0
46594,6692,8.0,0.0,1.0
46595,17754,8.0,0.0,1.0
46596,12377,8.0,0.0,1.0
46597,17752,8.0,0.0,1.0
46598,10610,8.0,0.0,1.0
46599,14204,8.0,0.0,1.0
46600,10597,8.0,0.0,1.0
46601,49194,8.0,0.0,1.0
46602,49191,8.0,0.0,1.0
46603,49189,8.0,0.0,1.0
46604,3171,8.0,0.0,1.0
46605,65164,8.0,0.0,1.0
46606,49199,8.0,0.0,1.0
46607,65166,8.0,0.0,1.0
46608,14172,8.0,0.0,1.0
46609,49182,8.0,0.0,1.0
46610,46905,8.0,0.0,1.0
46611,10618,8.0,0.0,1.0
46612,65171,8.0,0.0,1.0
46613,54123,8.0,0.0,1.0
46614,54839,8.0,0.0,1.0
46615,10625,8.0,0.0,1.0
46616,46868,8.0,0.0,1.0
46617,14241,8.0,0.0,1.0
46618,14240,8.0,0.0,1.0
46619,14238,8.0,0.0,1.0
46620,10566,8.0,0.0,1.0
46621,46851,8.0,0.0,1.0
46622,49212,8.0,0.0,1.0
46623,49208,8.0,0.0,1.0
46624,3166,8.0,0.0,1.0
46625,46870,7.0,1.0,False
46626,10573,8.0,0.0,1.0
46627,46875,8.0,0.0,1.0
46628,12035,8.0,0.0,1.0
46629,14217,8.0,0.0,1.0
46630,10587,8.0,0.0,1.0
46631,65174,8.0,0.0,1.0
46632,65176,7.0,1.0,False
46633,14245,8.0,0.0,1.0
46634,65196,8.0,0.0,1.0
46635,3188,8.0,0.0,1.0
46636,49143,8.0,0.0,1.0
46637,14099,8.0,0.0,1.0
46638,10687,8.0,0.0,1.0
46639,65195,8.0,0.0,1.0
46640,3192,8.0,0.0,1.0
46641,49140,8.0,0.0,1.0
46642,54820,7.0,1.0,False
46643,54816,8.0,0.0,1.0
46644,14089,8.0,0.0,1.0
46645,49135,8.0,0.0,1.0
46646,14085,8.0,0.0,1.0
46647,14084,8.0,0.0,1.0
46648,46966,8.0,0.0,1.0
46649,3186,8.0,0.0,1.0
